"","textNames","documentID","authorGroup","titleGroup","totalWordsChunk","keywordsCount","leg.count","arm.count","knee.count","elbow.count","swift.count","slow.count","run.count","walk.count","danc.count","leap.count","grace.count","bend.count","flex.count","lumber.count","move.count","arriv.count","pubDate","language","volumeGroup","publicationPlace"
"0202501100.14.46.txt","0202501100.14.46.txt",202501100,"                  Hamilton, Alexander           1739           1802           1739-1802              ","        A treatise of midwifery, comprehending the management of female complaints, and the treatment of children in early infancy. To which are added prescriptions for women and children, and directions for preparing a variety of food and drinks, adapted to the circumstances of lying-in women. Divested of technical terms and abstruse theories. By Alexander Hamilton, professor of midwifery in the University of Edinburgh, and member of the Royal College of Surgeons.         A treatise of midwifery, comprehending the management of female complaints, and the treatment of children in early infancy. To which are added ...      ",753,20,1,16,0,1,0,0,0,0,0,0,0,2,0,0,0,0,17810101,"English","        0         0      ","London"
"0224300200.15.34.txt","0224300200.15.34.txt",224300200,"                  Rousseau, Jean-Jacques           1712           1778           1712-1778              ","        A discourse upon the origin and foundation of the inequality among mankind. By John James Rousseau, Citizen of Geneva.         A discourse upon the origin and foundation of the inequality among mankind. By John James Rousseau, Citizen of Geneva.         Discours sur l'origine et les fondemens de l'inégalité parmi les hommes. English      ",749,20,4,3,1,0,0,0,1,11,0,0,0,0,0,0,0,0,17610101,"English","        0         0      ","London"
"0225600202.15.1.txt","0225600202.15.1.txt",225600202,"                  Pope, Alexander           1688           1744           1688-1744              ","        The works of Mr. Alexander Pope, In prose. Vol. II.         The works of Mr. Alexander Pope, In prose. Vol. II.         Prose works      ",605,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,17410101,"English","        Volume 2         2      ","London"
"0227100109.15.2.txt","0227100109.15.2.txt",227100109,"                  Pope, Alexander           1688           1744           1688-1744              ","        The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements; ... Together with the commentary and notes of Mr. Warburton.         The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements; ... Together with the ...         Works      ",681,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,17600101,"English","        Volume 9         9                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 7           Volume 8              ","London"
"0237700206.16.2.txt","0237700206.16.2.txt",237700206,"                  Pope, Alexander           1688           1744           1688-1744              ","        The works of Alexander Pope, Esq. In six volumes, complete. With his last corrections, additions, and improvements; As they were delivered to the Editor, a little before his Death. Together with the notes of Mr. Warburton.         The works of Alexander Pope, Esq. In six volumes, complete. With his last corrections, additions, and improvements; As they were delivered to the ...         Works      ",637,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,17640101,"English","        Volume 6         6                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5              ","London"
"0250700100.16.27.txt","0250700100.16.27.txt",250700100,"                  Dryden, John           1631           1700           1631-1700              ","        Don Sebastian, King of Portugal. A tragedy. Acted at the Theatre-Royal.         Don Sebastian, King of Portugal. A tragedy. Acted at the Theatre-Royal.      ",784,20,0,1,0,0,0,0,1,1,0,1,0,13,0,0,3,0,17360101,"English","        0         0      ","London"
"0259000401.17.52.txt","0259000401.17.52.txt",259000401,"                  Johnson, Samuel           1709           1784           1709-1784              ","        A dictionary of the English language; in which the words are deduced from their originals, explained in their different meanings, And Authorized BY The Names Of The Writers In Whose Works They Are Found. Abstracted from the folio edition, by the author, Samuel Johnson, LL.D. To which is prefixed a grammar of the English language.         A dictionary of the English language; in which the words are deduced from their originals, explained in their different meanings, And Authorized ...         Dictionary of the English Language. Abridgments      ",502,20,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,5,17990101,"English","        Volume 1         2                   Volume 2              "," 8°."
"0289600102.18.34.txt","0289600102.18.34.txt",289600102,"                  Johnson, Samuel           1709           1784           1709-1784              ","        A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by examples from the best writers. To which are prefixed, a history of the language, and an English grammar. By Samuel Johnson, A.M. In two volumes. ...         A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by ...      ",612,20,0,2,0,0,0,0,0,0,0,16,0,1,0,0,1,0,17550101,"English","        Volume 2         2      "," 2°"
"0296900400.19.70.txt","0296900400.19.70.txt",296900400,"                  Cowper, William           1731-1800              ","        Olney hymns, in three books. I. On Select Tests of Scripture. II. On occasional Subjects. III. On the Progress and Changes of the Spiritual Life. The fifth edition.         Olney hymns, in three books. I. On Select Tests of Scripture. II. On occasional Subjects. III. On the Progress and Changes of the Spiritual Life. ...      ",752,20,0,2,0,0,0,0,0,1,0,0,15,0,0,0,2,0,17880101,"English","        0         0      ","London"
"0297300105.19.337.txt","0297300105.19.337.txt",297300105,"                  Watts, Isaac           1674           1748           1674-1748              ","        The works of the late reverend and learned Isaac Watts, D.D. published by himself, and now collected into six volumes. In which are also inserted the second part of the Improvement of the mind, An essay on education, and some additions to his Miscellaneous thoughts in prose and verse. Now first published from his manuscripts, and, the Direction of his Will, revised and corrected by D. Jennings, D.D. and the late P. Doddridge, D.D. ...         The works of the late reverend and learned Isaac Watts, D.D. published by himself, and now collected into six volumes. In which are also inserted ...         Sermons, discourses and essays, on various subjects         Discourses, essays, and tracts, on various subjects         Works      ",704,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,17530101,"English","        Volume 5         6                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 6              ","London"
"0333000101.20.245.txt","0333000101.20.245.txt",333000101,"                  Taylor, John           1694           1761           1694-1761              ","        The Hebrew concordance, adapted to the English Bible; disposed after the manner of Buxtorf. In two volumes. By John Taylor of Norwich. ...         The Hebrew concordance, adapted to the English Bible; disposed after the manner of Buxtorf. In two volumes. By John Taylor of Norwich. ...      ",368,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,17540101,"English","        Volume 1         2                   Volume 2              "," 2°"
"0341400502.21.72.txt","0341400502.21.72.txt",341400502,"                  Vanbrugh, John, Sir           1664           1726           1664-1726              ","        Plays, written by Sir John Vanbrugh. In two volumes. ... . Containing, The Relapse; Or, Virtue in Danger. The Provok'd Wife, with a new Scene. Aesop, in two Parts. The False Friend.         Plays, written by Sir John Vanbrugh. In two volumes. ... . Containing, The Relapse; Or, Virtue in Danger. The Provok'd Wife, with a new Scene. ...         Plays      ",701,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,17650101,"English","        Volume 2         2                   Volume 1              "," 12°."
"0341400502.21.83.txt","0341400502.21.83.txt",341400502,"                  Vanbrugh, John, Sir           1664           1726           1664-1726              ","        Plays, written by Sir John Vanbrugh. In two volumes. ... . Containing, The Relapse; Or, Virtue in Danger. The Provok'd Wife, with a new Scene. Aesop, in two Parts. The False Friend.         Plays, written by Sir John Vanbrugh. In two volumes. ... . Containing, The Relapse; Or, Virtue in Danger. The Provok'd Wife, with a new Scene. ...         Plays      ",698,20,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,17650101,"English","        Volume 2         2                   Volume 1              "," 12°."
"0341400800.21.17.txt","0341400800.21.17.txt",341400800,"                  Vanbrugh, John, Sir           1664-1726              ","        The provok'd husband; or, a journey to London. A comedy. As it is acted at the Theatre-Royal, by His Majesty's servants. Written by the late Sir John Vanbrugh, and Mr. Cibber.         The provok'd husband; or, a journey to London. A comedy. As it is acted at the Theatre-Royal, by His Majesty's servants. Written by the late Sir ...      ",657,20,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,17410101,"English","        0         0      ","London"
"0341400800.21.5.txt","0341400800.21.5.txt",341400800,"                  Vanbrugh, John, Sir           1664-1726              ","        The provok'd husband; or, a journey to London. A comedy. As it is acted at the Theatre-Royal, by His Majesty's servants. Written by the late Sir John Vanbrugh, and Mr. Cibber.         The provok'd husband; or, a journey to London. A comedy. As it is acted at the Theatre-Royal, by His Majesty's servants. Written by the late Sir ...      ",635,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,17410101,"English","        0         0      ","London"
"0341700800.21.17.txt","0341700800.21.17.txt",341700800,"                  Vanbrugh, John, Sir           1664-1726              ","        The provok'd husband; or, a journey to London. A comedy. By Sir John Vanbrugh, and Mr Cibber. To which is prefixed, the life of Sir John Vanbrugh.         The provok'd husband; or, a journey to London. A comedy. By Sir John Vanbrugh, and Mr Cibber. To which is prefixed, the life of Sir John Vanbrugh.      ",654,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,17680101,"English","        0         0      ","Edinburgh"
"0361000600.22.37.txt","0361000600.22.37.txt",361000600,"                  Watts, Isaac           1674           1748           1674-1748              ","        Philosophical essays on various subjects, viz. Space, substance, body, spirit, the Operations of the Soul in Union with the Body, Innate Ideas, perpetual Consciousness, Place and Motion of Spirits, the departing Soul, the Resurrection of the Body, the Production and Operations of Plants and Animals: with some remarks on Mr. Locke's Essay on the human understanding. To which is subjoined A brief scheme of ontology, or The Science of Being in general, with its Affections. By I. Watts, D.D.         Philosophical essays on various subjects, viz. Space, substance, body, spirit, the Operations of the Soul in Union with the Body, Innate Ideas, ...      ",697,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,17340101,"English","        0         0      ","London"
"0409300500.24.15.txt","0409300500.24.15.txt",409300500,"                  Portland, William Henry Cavendish-Bentinck, Duke of           1738           1809           1738-1809              ","        The case of his Grace the Duke of Portland. Respecting two leases, lately granted by the Lords of the Treasury, to Sir James Lowther, Bart. with observations on the motion for a remedial bill, for quieting the possession of the subject.         The case of his Grace the Duke of Portland. Respecting two leases, lately granted by the Lords of the Treasury, to Sir James Lowther, Bart. with ...      ",682,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,17680101,"English","        0         0      "," 8°"
"0500200700.28.8.txt","0500200700.28.8.txt",500200700,"                  Spence, Joseph           1699           1768           1699-1768              ","        Crito: or, a dialogue on beauty. By Sir Harry Beaumont.         Crito: or, a dialogue on beauty. By Sir Harry Beaumont.      ",650,20,0,1,0,0,0,0,0,0,1,0,18,0,0,0,0,0,17520101,"English","        0         0      ","London"
"0500400102.28.246.txt","0500400102.28.246.txt",500400102,"                  Johnson, Samuel           1709           1784           1709-1784              ","        A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by examples from the best writers. ... By Samuel Johnson, LL.D. In two volumes. ...         A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by ...      ",621,20,0,0,0,0,1,0,0,1,1,0,0,0,0,0,16,1,17990101,"English","        Volume 2         2                   Volume 1              ","London"
"0500400102.28.849.txt","0500400102.28.849.txt",500400102,"                  Johnson, Samuel           1709           1784           1709-1784              ","        A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by examples from the best writers. ... By Samuel Johnson, LL.D. In two volumes. ...         A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by ...      ",662,20,0,0,0,0,1,0,17,0,0,0,0,2,0,0,0,0,17990101,"English","        Volume 2         2                   Volume 1              ","London"
"0539901100.30.37.txt","0539901100.30.37.txt",539901100,"                  Watts, Isaac           1674           1748           1674-1748              ","        Philosophical essays on various subjects; viz. Space, substance, body, spirit, the Operations of the Soul in Union with the Body, Innate Ideas, Perpetual Consciousness, Place and Motion of Spirits, the Departing Soul, the Resurrection of the Body, the Production and Operations of Plants and Animals. With some remarks on Mr. Locke's Essay on the human understanding. To which is subjoined A brief scheme of ontology, or the Science of Being in General, with its Affections. By Isaac Watts, D.D.         Philosophical essays on various subjects; viz. Space, substance, body, spirit, the Operations of the Soul in Union with the Body, Innate Ideas, ...      ",730,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,17930101,"English","        0         0      ","London"
"0539901100.30.42.txt","0539901100.30.42.txt",539901100,"                  Watts, Isaac           1674           1748           1674-1748              ","        Philosophical essays on various subjects; viz. Space, substance, body, spirit, the Operations of the Soul in Union with the Body, Innate Ideas, Perpetual Consciousness, Place and Motion of Spirits, the Departing Soul, the Resurrection of the Body, the Production and Operations of Plants and Animals. With some remarks on Mr. Locke's Essay on the human understanding. To which is subjoined A brief scheme of ontology, or the Science of Being in General, with its Affections. By Isaac Watts, D.D.         Philosophical essays on various subjects; viz. Space, substance, body, spirit, the Operations of the Soul in Union with the Body, Innate Ideas, ...      ",689,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,17930101,"English","        0         0      ","London"
"0579800202.32.65.txt","0579800202.32.65.txt",579800202,"                  Vanbrugh, John, Sir           1664           1726           1664-1726              ","        Plays written by Sir John Vanbrugh. In two volumes. Vol.I. Containing The relapse; ... The provok'd wife. Esop, ... Vol.II. Containing The confederacy. The false friend. The mistake. A journey to London. The provok'd husband.         Plays written by Sir John Vanbrugh. In two volumes. Vol.I. Containing The relapse; ... The provok'd wife. Esop, ... Vol.II. Containing The ...         Plays      ",676,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,17300101,"English","        Volume 2         2                   Volume 1              "," 12°"
"0579800202.32.75.txt","0579800202.32.75.txt",579800202,"                  Vanbrugh, John, Sir           1664           1726           1664-1726              ","        Plays written by Sir John Vanbrugh. In two volumes. Vol.I. Containing The relapse; ... The provok'd wife. Esop, ... Vol.II. Containing The confederacy. The false friend. The mistake. A journey to London. The provok'd husband.         Plays written by Sir John Vanbrugh. In two volumes. Vol.I. Containing The relapse; ... The provok'd wife. Esop, ... Vol.II. Containing The ...         Plays      ",673,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,17300101,"English","        Volume 2         2                   Volume 1              "," 12°"
"0581700800.32.34.txt","0581700800.32.34.txt",581700800,"                  Webster, Thomas           1840           d. 1840              ","        Fourteen evangelical sermons, preached in the Church of the United Parishes of St. Margaret Pattens, and St. Gabriel Fenchurch. By the Rev. Thomas Webster, ...         Fourteen evangelical sermons, preached in the Church of the United Parishes of St. Margaret Pattens, and St. Gabriel Fenchurch. By the Rev. ...      ",733,20,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,17940101,"English","        0         0      ","Bermondsey"
"0622301102.34.33.txt","0622301102.34.33.txt",622301102,"                  Rousseau, Jean-Jacques           1712           1778           1712-1778              ","        Eloisa: or, a series of original letters collected and published by J. J. Rousseau. Translated from the French. In four volumes. ...         Eloisa: or, a series of original letters collected and published by J. J. Rousseau. Translated from the French. In four volumes. ...         Nouvelle Héloèise. English      ",737,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,17610101,"English","        Volume 2         4                   Volume 1           Volume 3           Volume 4              "," 12°"
"0700300102.38.82.txt","0700300102.38.82.txt",700300102,"                  Hutchinson, John           1674           1737           1674-1737              ","        The philosophical and theological works of the late truly learned John Hutchinson, Esq; In twelve volumes. Vol. I. Moses's Principia, Part I. ... Vol. II. Moses's Principia, Part II. ... Vol. III. Moses's Sine Principio; or, the meaning of the names and titles of God; ... Vol. IV. The confusion of tongues, and trinity of the gentiles; ... Vol. V. Power essential and mechanical ... Vol. VI. Glory or Gravity, or Glory Essential; ... Vol. VII. The Hebrew writings perfect. ... Vol. VIII. Containing the religion of Satan, or natural religion; and the data in Christianity, Part I. ... Vol. IX. The Data in Christianity, Part II. Vol. X. The Human Frame; ... Vol XI. Glory Mechanical; or the agents of nature, ... Vol. XII. A collection of several tracts. on the instincts in the several orders of creatures. ... With indexes.         The philosophical and theological works of the late truly learned John Hutchinson, Esq; In twelve volumes. Vol. I. Moses's Principia, Part I. ...         Works      ",667,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,17480101,"English","        Volume 2         12                   Volume 1           Volume 3           Volume 4           Volume 5           Volume 6           Volume 7           Volume 8           Volume 9           Volume 10           Volume 11           Volume 12              ","London"
"0713300500.39.9.txt","0713300500.39.9.txt",713300500,"                  Spence, Joseph           1699           1768           1699-1768              ","        Crito: or, a dialogue on beauty. The second edition. By Sir Harry Beaumont.         Crito: or, a dialogue on beauty. The second edition. By Sir Harry Beaumont.      ",685,20,0,0,0,0,0,0,0,0,1,0,16,0,0,0,3,0,17520101,"English","        0         0      ","London"
"0754800301.40.9.txt","0754800301.40.9.txt",754800301,"                  Reeves, John           1752?           1829           1752?-1829              ","        History of the English law, from the time of the Saxons, to the end of the reign of Philip and Mary. By John Reeves, Esq. Barrister at Law. The second edition. In four volumes. ...         History of the English law, from the time of the Saxons, to the end of the reign of Philip and Mary. By John Reeves, Esq. Barrister at Law. The ...      ",679,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17870101,"English","        Volume 1         4                   Volume 2           Volume 3           Volume 4              "," 8°."
"0759000600.40.88.txt","0759000600.40.88.txt",759000600,"                  Taylor, John           1666 or 7           1687           1666 or 7-1687              ","        Thesaurarium mathematicæ: or the treasury of the mathematicks. Containing variety of useful practices in arithmetick, geometry, ... As also the mensuration of board, glass, ... To which is annex'd a table of 10000 logarithms, log-sines and log-tangents. Originally compos'd by J. Taylor, gent. And now carefully revis'd and corrected. ... By W. Alingham, ...         Thesaurarium mathematicæ: or the treasury of the mathematicks. Containing variety of useful practices in arithmetick, geometry, ... As also the ...      ",665,20,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,17070101,"English","        0         0      ","London"
"0794800102.42.98.txt","0794800102.42.98.txt",794800102,"                  Johnson, Samuel           1709           1784           1709-1784              ","        The lives of the English poets: and a criticism on their works. By Samuel Johnson.         The lives of the English poets: and a criticism on their works. By Samuel Johnson.      ",757,20,0,0,0,0,16,0,1,0,1,0,0,1,0,0,0,1,17800101,"English","        Volume 2         3                   Volume 1           Volume 3              "," 8°"
"0795201701.42.33.txt","0795201701.42.33.txt",795201701,"                  Newcastle, William Cavendish, Duke of           1592           1676           1592-1676              ","        A general system of horsemanship in all it's branches: containing a faithful translation of that most noble and useful work of his Grace, William Cavendish, Duke of Newcastle, entitled, The manner of feeding, dressing, and training of horses for the great saddle, and Fitting them for the Service of the Field in Time of War, or for the Exercise and Improvement of Gentlemen in the Academy at home: A Science peculiarly necessary throughout all Europe, and which has hitherto been so much neglected, or discouraged in England, that young Gentlemen have been obliged to have recourse to foreign Nations for this Part of their Education. Wit h all the original copper-plates, in Number forty-three, which were engrav'd by the best Foreign Masters, under his Grace's immediate Care and Inspection, and which are explained in the different Lessons. And to give all the Improvements that may be, This Work is ornamented with Head-Pieces and Initial Letters, properly adapted to the subsequent Chapters; and enlarged with an Index. ...         A general system of horsemanship in all it's branches: containing a faithful translation of that most noble and useful work of his Grace, William ...         Methode et invention nouvelle de dresser les chevaux. English      ",720,20,17,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,17430101,"English","        Volume 1         2                   Volume 2              ","London"
"0812500100.42.71.txt","0812500100.42.71.txt",812500100,"                  Cowper, William           1731-1800              ","        Olney hymns, in three books. Book I. On select Texts of Scriptures. Book II. On occasional Subjects. Book III. On the Progress and Changes of the Spiritual Life.         Olney hymns, in three books. Book I. On select Texts of Scriptures. Book II. On occasional Subjects. Book III. On the Progress and Changes of the ...      ",746,20,0,2,0,0,0,0,0,0,0,0,16,0,0,0,2,0,17830101,"English","        0         0      ","London"
"0840600103.43.260.txt","0840600103.43.260.txt",840600103,"                  Tillotson, John           1630           1694           1630-1694              ","        The works of the Most Reverend Dr. John Tillotson, ... containing two hundred sermons and discourses, on several occasions. To which are annexed, prayers composed by him for his own use. ... Together with tables to the whole: ... Published from the originals by Ralph Barker, ...         The works of the Most Reverend Dr. John Tillotson, ... containing two hundred sermons and discourses, on several occasions. To which are annexed, ...         Works      ",691,20,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,17170101,"English","        Volume 3         3                   Volume 2              "," 2°."
"0866700800.44.7.txt","0866700800.44.7.txt",866700800,"                  Steele, Richard, Sir           1672           1729           1672-1729              ","        The Lover. Written in imitation of the Tatler. By Marmaduke Myrtle, Gent.         The Lover. Written in imitation of the Tatler. By Marmaduke Myrtle, Gent.      ",686,20,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,17970101,"English","        0         0      ","London"
"0884100105.44.48.txt","0884100105.44.48.txt",884100105,"                  Pope, Alexander           1688-1744              ","        The iliad of Homer. Translated by Alexander Pope, Esq. A new edition, with additional notes, critical and illustrative, by Gilbert Wakefield, B.A. ...         The iliad of Homer. Translated by Alexander Pope, Esq. A new edition, with additional notes, critical and illustrative, by Gilbert Wakefield, B.A. ...         Iliad. English      ",746,20,0,7,0,0,2,0,3,0,5,0,2,0,0,0,1,0,17960101,"English","        Volume 5         6                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 6              ","London"
"0890900102.44.9.txt","0890900102.44.9.txt",890900102,"                  Homer              ","        The iliad of Homer. Translated by James Macpherson, Esq; in two volumes. ...         The iliad of Homer. Translated by James Macpherson, Esq; in two volumes. ...         Iliad. English      ",813,20,0,14,0,0,1,0,0,0,1,0,1,1,0,0,2,0,17730101,"English","        Volume 2         2                   Volume 1              "," 4°."
"0944000400.46.37.txt","0944000400.46.37.txt",944000400,"                  Marlborough, Sarah Churchill, Duchess of           1660           1744           1660-1744              ","        An account of the conduct of the Dowager Duchess of Marlborough, from her first coming to Court, to the year 1710. In a letter from herself to my Lord -         An account of the conduct of the Dowager Duchess of Marlborough, from her first coming to Court, to the year 1710. In a letter from herself to my ...      ",685,20,0,1,0,0,1,0,0,0,0,0,18,0,0,0,0,0,17420101,"English","        0         0      ","London"
"0962900100.47.88.txt","0962900100.47.88.txt",962900100,"                  Smith, Adam           1723           1790           1723-1790              ","        Essays on philosophical subjects. By the late Adam Smith, LL. D. Fellow of the Royal Societies of London and Edinburgh, &c. &c. To which is prefixed, An account of the life and writings of the author; by Dugald Stewart, F. R. S. E.         Essays on philosophical subjects. By the late Adam Smith, LL. D. Fellow of the Royal Societies of London and Edinburgh, &c. &c. To which is ...      ",724,20,0,0,0,0,0,0,0,1,10,0,9,0,0,0,0,0,17990101,"English","        0         0      ","Basel"
"0971300102.47.128.txt","0971300102.47.128.txt",971300102,"                  Swift, Jonathan           1667           1745           1667-1745              ","        A supplement to Dr. Swift's works: being a collection of miscellanies in prose and verse, by the Dean; Dr. Delany, Dr. Sheridan, and others, his intimate Friends. With explanatory notes, and an index, by the editor.         A supplement to Dr. Swift's works: being a collection of miscellanies in prose and verse, by the Dean; Dr. Delany, Dr. Sheridan, and others, his ...         Works. Supplement      ",606,20,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,17760101,"English","        Volume 2         2                   Volume 1              "," 8°"
"0983000500.48.40.txt","0983000500.48.40.txt",983000500,"                  Hartley, David           1705           1757           1705-1757              ","        Hartley's theory of the human mind, on the principle of the association of ideas; with essays relating to the subject of it. By Joseph Priestley, LL. D. F. R. S.         Hartley's theory of the human mind, on the principle of the association of ideas; with essays relating to the subject of it. By Joseph Priestley, ...         Observations on man. Selections      ",742,20,1,0,1,0,0,0,0,13,2,0,0,0,0,0,2,1,17750101,"English","        0         0      ","London"
"0989700314.48.9.txt","0989700314.48.9.txt",989700314,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of Dr. Jonathan Swift, Dean of St. Patrick's, Dublin. Volume XIV.         The works of Dr. Jonathan Swift, Dean of St. Patrick's, Dublin. Volume XIV.         Works      ",655,20,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,17650101,"English","        Volume 14         14      ","London"
"1000100907.48.2.txt","1000100907.48.2.txt",1000100907,"                  Swift, Jonathan           1667           1745           1667-1745              ","        The works of D. Jonathan Swift. In nine volumes. The seventh edition, to which is prefixed, the Doctor's life, with remarks on his writings, from the Earl of Orrery and others, not to be found in any former edition of his works.         The works of D. Jonathan Swift. In nine volumes. The seventh edition, to which is prefixed, the Doctor's life, with remarks on his writings, from ...         Works      ",656,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,17520101,"English","        Volume 7         9      ","Edinburgh"
"1016700601.49.136.txt","1016700601.49.136.txt",1016700601,"                  Burney, Charles           1726           1814           1726-1814              ","        A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...         A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By ...      ",750,20,0,0,0,0,1,0,1,0,14,0,2,1,0,0,1,0,17760101,"English","        Volume 1         4                   Volume 2           Volume 3           Volume 4              ","London"
"1021400101.49.245.txt","1021400101.49.245.txt",1021400101,"                  Johnson, Samuel           1709           1784           1709-1784              ","        A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by examples from the best writers. To which are prefixed, a history of the language, and an English grammar. By Samuel Johnson. In two volumes. ...         A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by ...      ",679,20,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17770101,"English","        Volume 1         2                   Volume 2              "," 4°"
"1021500102.49.32.txt","1021500102.49.32.txt",1021500102,"                  Johnson, Samuel           1709           1784           1709-1784              ","        A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by examples from the best writers. To which are prefixed, a history of the language, and an English grammar. By Samuel Johnson. In two volumes. ...         A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by ...      ",728,20,0,2,1,0,0,0,0,0,0,15,1,0,0,0,1,0,17770101,"English","        Volume 2         2                   Volume 1              "," 4°"
"1056100102.50.178.txt","1056100102.50.178.txt",1056100102,"                  Johnson, Samuel           1709           1784           1709-1784              ","        A dictionary of the English language: in which the words are deduced from their originals, explained in their different meanings, and Authorised by the names of the Writers in whose works they are found. Abstracted from the folio edition, by the author Samuel Johnson, A.M. To which is prefixed A grammar of the English language. in two volumes. ...         A dictionary of the English language: in which the words are deduced from their originals, explained in their different meanings, and Authorised ...         Dictionary of the English language. Abridgments      ",376,20,1,0,0,0,1,0,17,0,0,0,0,0,0,0,1,0,17920101,"English","        Volume 2         2                   Volume 1              "," 8°."
"1098002404.52.1.txt","1098002404.52.1.txt",1098002404,"                  Pope, Alexander           1688           1744           1688-1744              ","        The works of Alexander Pope, Esq; Vol. IV. Part III. Containing the third part of Letters.         The works of Alexander Pope, Esq; Vol. IV. Part III. Containing the third part of Letters.         Works      ",495,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,17420101,"English","        Volume 4         4      ","London"
"1105700500.53.17.txt","1105700500.53.17.txt",1105700500,"                  Vanbrugh, John, Sir           1664-1726              ","        The provok'd husband; or a journey to London. A comedy, as it is acted at the Theatre-Royal, by His Majesty's servants. Written by the late Sir John Vanbrugh, and Mr. Cibber.         The provok'd husband; or a journey to London. A comedy, as it is acted at the Theatre-Royal, by His Majesty's servants. Written by the late Sir ...      ",697,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,17280101,"English","        0         0      ","London"
"1105700500.53.28.txt","1105700500.53.28.txt",1105700500,"                  Vanbrugh, John, Sir           1664-1726              ","        The provok'd husband; or a journey to London. A comedy, as it is acted at the Theatre-Royal, by His Majesty's servants. Written by the late Sir John Vanbrugh, and Mr. Cibber.         The provok'd husband; or a journey to London. A comedy, as it is acted at the Theatre-Royal, by His Majesty's servants. Written by the late Sir ...      ",693,20,0,0,1,0,0,0,0,1,0,0,18,0,0,0,0,0,17280101,"English","        0         0      ","London"
"1120900100.53.37.txt","1120900100.53.37.txt",1120900100,"                  Watts, Isaac           1674           1748           1674-1748              ","        Philosophical essays on various subjects, viz. space, substance, body, spirit, the Operations of the Soul in Union with the Body, innate Ideas, perpetual Consciousness, Place and Motion of Spirits, the departing Soul, the Resurrection of the Body, the Production and Operations of Plants and Animals: with some remarks on Mr. Locke's Essay on the human understanding. To which is subjoined a brief scheme of ontology, or the Science of Being in general, with its Affections. By I. Watts, D.D.         Philosophical essays on various subjects, viz. space, substance, body, spirit, the Operations of the Soul in Union with the Body, innate Ideas, ...      ",692,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,17550101,"English","        0         0      ","London"
